东惠家园	28785679.916844915389	721.4884666582188
诚基经贸中心	71526878.6702974114705	509.38360353180497
东瑞家园	32485775.157321540791	773.3228254745364
奥城公寓	36859484.594398245155	283.12766881185655
盛世嘉园	35765543.290976612936	490.63052705876623
万科四季花城	511124060.308573978768	2708.89905336131
时代奥城	345010054.642766529392	731.2552501460609
中海御湖翰苑	145011866.2850293058	238.20062159720695
风荷新园	117310570.991443280185	557.7769785418772
新城小区	41582910.7648593146723	685.3204309794431
格调春天花园	189011501.284904973001	296.20324536348
尚佳新苑	17529821.678539116476	501.1112209448066
富力湾天阔园	253318937.159215804884	741.6618049590709
仁恒海河广场	15528384.198825589905	142.0317014077136
富力城天霖园	176610134.817414925492	234.22396436335424
景兴西里	33694740.526633594965	382.7670627063075
城市之光月光园	18016717.21014206664	207.92779147266023
龙亭家园	16329203.551275686928	598.6270248756326
宝龙湾家园	158711019.289504029002	425.63263240938096
东康家园	9845533.381608630245	620.1047166821186
富力城天越园	161110251.267108823138	265.98932648408555
富力津门湖江湾广场	17505107.149604965067	947.9130974610837
华亭国际	322020655.449839509205	2380.9215043846084
华润橡树湾	537017063.258993521045	4421.929548003366
福盛花园	22624154.753393199111	491.1382489477842
阳光壹佰东园	290311373.235279819328	791.968819118005
园荫里	176612365.60717693561	355.97532746786436
煦园新居	10318951.20502223608	485.41812087903094
首创国际半岛	562655617.37000572524	37931.73897151684
新汇华庭	18698627.151266152301	270.8768720264768
九州国际	17639574.167172076934	223.4479758353625
临渭佳园	149213126.83458723591	690.7682319823282
假日风景花园	262319857.639388889536	1736.188510788598
铜锣湾花园	7688740.610519922444	268.1532654439702
富力又一城	1346915559.216432416819	3382.683380901636
富力桃园天富园	28182044.641417608457	1676.753278087754
金领国际	17629994.494699369003	747.5358540865615
彩丽园	34946727.349788117691	657.6384352385361
海汇名邸	12534674.216382406422	359.04501677121664
城际美景家园	246119367.518761906027	3484.8176638348555
北宁湾-宁宇家园	22648579.418542985017	175.28610796817625
金谷园	141510812.231035185763	429.2866003879197
兰江新苑	2710510.31945627229436	956.9014199384901
天房美域豪庭	25417327.271098058765	449.064617895414
金德园	14348003.469009974208	321.1653488999637
朗钜维尔蓝堤花园	161827155.5533352334	7971.283502286503
金狮家园	25097598.021534145437	232.69433583525282
海景雅苑	14812812.199925559313	715.8803804674875
文静里	13386646.218347269008	456.35131974110203
环球金融中心津塔公寓	6907255.975680927463	363.3707571735451
水上温泉花园	149111435.851631266805	468.5534647897203
水郡花园	99313300.584140108174	613.9714770768979
水畔花园	94612457.00493689554	294.1174957788167
金茂广场	13419154.119522450477	305.140872513864
艺术公寓	17098944.236938183194	501.41407604342925
富力城天康园	120010261.14993853531	259.59764320154505
静德花园	16918871.342316547436	410.92874216802085
蓝水园	8734775.3220248475545	637.2075793493259
仁恒河滨花园	25069541.785619757393	515.6270547977741
金湾花园	24034215.17854117929	844.6026699757807
海逸长洲瀚景园	15474639.386389685443	501.49069577599755
天华里	275813336.194637876615	760.5058787040399
龙都花园	16814257.8306502167625	280.965328490344
玉水园	16834760.551549990366	748.560753798073
河怡花园	332814808.686588024855	1145.7296495821515
第六大道第博雅园	21603768.6567013950253	756.312736190695
瑞海名苑	18637924.858889035461	289.4029911226071
锋泛国际	107412780.285483670787	450.3984223083529
湯臣津湾一品	27076554.237454785181	256.55506252902904
元兴新里	23525925.683270124392	759.9336545964023
大园新居	221614478.46373190947	567.9238465912808
香水园	17715179.191865025735	935.512445458722
富邦花园	5054831.564547247285	201.27399297342356
城市之星大厦	9196754.566870160209	378.6014097945113
中豪世纪花园	6234663.422492122369	250.75144021326824
新世界花园	8318975.97096027186	392.69253436937237
俊城浅水湾	172610769.297086321632	825.5826804890322
吉利花园	17977775.099631229781	509.6891644852639
水岸江南天湾园	10673416.9965349263634	883.1710988682553
新天地家园	18346145.529358925146	257.14312716351554
新春花苑	188910895.764407380784	435.4765931606669
宜天花园	12028696.260412162646	376.17839927174634
五一阳光皓日园	8286459.580637988163	561.7881662587298
红磡领世郡普泰花园	21762550.970822183857	2213.584474567606
日华里	138514070.223568309202	103.76170982440566
金环里	199313088.505427354972	375.9033979604509
龙海公寓	26703919.4177114036283	516.2855617806451
都会轩	9537028.611696311112	332.83833061207383
凤仪园	7459556.403424957485	342.1150838620294
兴业家园	115411492.820028730283	800.1027001450818
金地格林世界棕榈苑D区	33657002.708887724342	361.9487070554952
紫玉园	13545865.373903150743	305.52815645350296
融创中央学府	505114562.484045155506	3689.2105217555413
居华里	202112331.806480722185	669.6007662161833
金合园	113710940.915533464673	412.38300344856077
晋丰大厦	10969869.923785603743	409.35910465434137
滨河新苑	41862129.238456716357	474.83736801733374
阳光壹佰西园	192011609.409788899331	791.8361783784355
前程里(河西区)	12584485.582783581047	265.08249297907264
春和仁居	28627036.261671111667	174.96945258696087
民畅园	264015088.836958672737	1330.7080409771838
城市之光别馆公寓	6826666.3251033538845	307.15985954855967
敬重里	9545023.910590222991	377.4440267050177
秋实园	15627234.394449193583	356.89424759901584
嘉畅园	12806932.637281141199	339.5027645930184
天津碧桂园	665110315.902547906777	5933.622240906077
新世纪城	19255663.375488255471	833.1845026080999
康达尚郡	62514010.391216723052	243.65608730725532
芳水园	10495131.340478717237	991.3123676930699
地华里	151914359.925069043638	245.50516411428822
雅境新枫尚	15081808.3921050025842	500.3114810431503
景福里	14234438.088058588101	142.58626739963088
安华里	202612600.965164592202	849.4498263879899
珠海里	20345486.134498854333	528.1279810024647
太阳城金旭园	22686346.172512175257	714.2150388377978
仁恒滨河湾	344015546.348716244229	3107.8622371724273
水溪苑	219818835.626273139667	1110.7635644878587
金厦里	141612521.623554496848	463.9331055432969
万科金域华府	392511676.933311933264	291.6265025799585
柏丽花园	26455255.165457129812	336.86534569268287
裕阳花园	13356491.352501248354	325.03054218404895
泰达星海湾	248548991.49846376651	5810.605251626545
中海八里臺	17798373.36070993322	339.7436972266013
花溪苑	161719137.775438295906	1283.4772669626252
如意大厦	105410246.637376692745	43.911632785001984
阳光壹佰北园	206911667.957939883981	669.2264922454292
秀丽园	16906413.6052303328415	608.6351328201147
北斗花园	13987138.225113799054	504.8563254091787
北开花园	13449903.55155795036	744.2833909162848
盈江西里	159113587.747580663938	711.3677214666415
四化里(河西)	13196375.153703020334	892.0902178369614
美丽心殿	126212333.470640450476	213.55150185587368
万科金色雅筑北苑	22266576.282366280023	831.1278044280817
观园公寓	174011738.81338097346	204.8759893507401
阳光星期八昕旺北苑	21144731.654176899114	487.42181755857405
凤园北里	130012055.506042417008	109.91091462604838
太阳城橙翠园	18216265.79579422152	661.7129836088269
富瀛洲花园	19647603.066539205627	113.12211328109017
朗文名邸	36647583.3822045877705	553.7084057691661
瑞湾花园	93014331.522298318254	477.0998190467722
保利大都会天汇雅苑	9788470.020096540627	227.98836281924818
向荣里	12746702.053828082192	534.978693456385
富裕广场	15114052.8131966463766	664.6814799083961
红磡公寓	11269924.129522202033	672.6177905555057
尚都家园	21419848.445134808662	823.3009395083398
怀仁里	112810494.96428130791	266.6512848453548
林苑东里	110812280.22047594817	322.1130243910022
凯盛家园	89514558.458960418566	660.6620339273945
佳音里	11829779.048306796789	580.9630892041899
景悦公寓	6123279.968212962703	1072.9171129263177
金融街融御-融景华庭	7426938.699054788788	191.99339461139965
迎风里	188312046.87022158565	245.35531978659864
金田花园	20497735.210345227141	290.8751161075717
万科魅力之城兰雅苑	160812058.133011164491	557.5143855065722
保利金香槟	6748499.249174313543	112.8011361409926
宝德里	9845151.423773866182	461.10657068661243
福至里	9345208.98282702707	438.10542417740413
明家庄园	19336274.807776921375	476.168576500966
招商钻石山	25878181.9093045381005	326.1431962319934
芳水河畔家园	10954046.950632222405	1240.0236598065778
碧华里	144212664.161000664702	694.7899657752527
四季馨园	19431047.1111368655213	508.38446221089015
建新东里	48455240.9554728502035	441.65663101039553
盛和家园	276410473.613765030848	1028.8555250079219
中裕园	7574905.594397581925	147.2653524315804
林苑西里	191112635.918121843668	472.2873662486616
晓星园	8144211.825852916579	275.9114666973554
恒大绿洲花园	207825507.153497565607	7853.766948076175
广泰园	74210676.727284865241	476.7572567159569
蔚蓝轩	3388104.490425724465	198.35152460527064
金隅悦城	49088119.026113143796	1728.7113285542325
久华里	129113449.857041346044	497.8269026633576
远洋香奈	130830859.998022029846	13480.833442572188
凯立花园	7079842.536101850335	526.4504013044395
雪莲东里	14516538.531735208687	570.7603818740871
谊城公寓	20925378.322190318254	544.6267768928816
仕林苑	9353467.8397649173708	785.4348598132261
通达尚城	15592625.0103875843693	772.691446653736
三潭东里	269311757.49922825104	581.1026075574958
宏城御溪园	155511109.241895511937	1540.3310274783755
淮盛园	190511101.754662513626	142.09951921510958
新城家园	615849745.94712057195	300.64175690910236
融创星耀五洲	893813526.69148882057	8956.140002818285
喜年广场	22412454.3398288272883	257.1637879306239
三合里	6756834.635143146697	684.3335211014539
莹华里	154712750.947463187636	538.2946322369378
北宁湾-宁静家园	14958402.672520002558	316.5945705213385
津尚花园	95623917.84411371488	2560.9613603647977
新安花园	5478636.387758383267	162.14637845562586
城南家园	8219997.825936095944	301.43855609447627
晓镇家园	486446217.3356876398	1388.2608338432328
天津雅颂居	12825822.328793186245	62.18585008179485
世昌里	11047989.051825935535	331.6599626034362
阳光星期八昕旺南苑	16054586.124494849519	525.5583225695973
宝翠花都瞰景园	206818047.170750563713	1028.0534948989582
泰达园	8585474.364326992042	560.4920746823125
太阳城绿萱园	14296151.294809023862	299.6404059285464
凤园里	114012051.003389303227	197.78524001055538
同方花园	8418306.51095416867	375.0264437573408
祥和里	11714752.920575071002	47.63091778226958
水乡花园	67210341.819932652452	447.69574829057365
爱国北里	13364883.1063310136	232.40785302296973
林苑北里	213412963.29449333365	165.6098029936466
晴川花园	69314548.486991339252	875.9145826558812
悦府家园	7219540.04845650969	259.02063164678
太阳城蓝山园	9346019.5393072667375	426.4822400378653
华夏津典畅水园	11653471.708600939331	684.8287528258552
府上和平	8067078.273464078313	265.62625205766045
云广新里	16373059.956140461319	668.1849322956976
尚东雅园	13733989.7474156800813	1067.2508550943724
淮祥园	179010968.790402490326	209.12975144508414
嘉华里	21394442.270559057446	221.4050634500239
靓东花园	11885913.866877422102	705.632559464181
五一阳光尊园	9276629.890457019105	757.962052962782
华馨公寓	20045693.760719021597	328.41484284442083
航天北里	129011154.411127832136	843.0835177111699
紫瑞园	207617177.329189853914	430.192275965136
松江城武台馨苑	24719576.704843688416	764.3614225070846
学湖里	201610573.467497920308	1009.1383720158115
西楼北里	20245104.358776169823	351.2723703180763
永基花园	119810689.26383630523	447.0045900690503
天江格调花园	96310841.978709826884	481.16297199494994
凯立天香家园	86211651.102033166817	666.9208170367243
融侨观邸	95510859.638587080923	585.3221299777654
万春花园	10136999.628165931937	360.89826187852645
迎水南里	39312189.423577100728	131.88648818140598
御河湾新苑	179710552.007903406095	292.09760793895055
海河大观	40143542.123539817171	557.8850425518652
鹤望里	11224606.9938795752	329.1467427497852
北岸华庭	9817349.843454315203	185.18638501288757
龙禧园	429813465.356690342118	868.787510686185
海逸长洲恋海园	13304282.182977698479	193.73588934950314
惠灵顿河庭花苑	22019818.184986958922	597.169779101061
第六大道陆典庭园	11633939.853441350885	916.9829706825212
翠水园	7274464.9497642216575	414.0760141076963
凤园南里	147612021.915757046965	167.51149406142602
淦江东里	108812339.187587015413	330.18628866193785
远洋万和城	24123371.5424936301815	1192.1607140772996
博朗园	188610520.782982280283	712.8063057762473
旭辉御府	326821028.494233903974	2348.4767601082362
新博园	17306747.688696911348	637.3127034706196
金海湾花园	20122341.6263925148946	889.5510936731475
中国铁建国际城诗景颂苑	20196744.62801204416	238.02438919226856
社会山花园二区	56022842.927367535714	1475.0442053609413
欧铂城	25929464.154712714013	467.71137171039015
近园里	11809257.596446389078	430.5359243545473
汇和家园	8437094.332281022473	396.4989573021588
首创城	48009387.07402156144	2668.2587965905514
保利大都会天汇尚苑	6698773.59592550272	573.7593117122716
三水南里	34761165.2275771377178	466.61169103581676
新闻里	6296445.827251639191	760.2331517581712
溪水河畔花园	38406103.1528528661065	1363.250633133369
裕德里	10208244.843723408329	244.51356570934405
万东花园	8985003.2808987155895	288.5821436548701
欣悦佳园	17784382.0028526961905	2658.7613869189468
弘泽印象顺水园	6933842.5352814668	342.3296943291862
松风东里	28045755.0529037741435	191.2672249591433
熙景园	95917286.189755474403	261.5659114281597
第六田园优仕公寓	5722650.5282378989978	729.8446397655297
名都新园	11532451.13062065711	1001.5842422359015
绮华里	180813359.318942389771	568.73053440859
中交樾公馆	154223698.121032767056	2407.462739877949
迎水东里	101312008.767131109975	90.26001074962025
博兰苑	9706399.419677229187	657.67536822177
爱国里	8404716.151177212415	356.97771210641383
天津华侨城	468625900.499964947456	7746.6654267388985
景兴里	12954492.649403851942	216.13362437240494
惠康家园	5366234.951974051689	367.4211653722128
天房美域华庭	12707157.806399327667	626.9612708581208
金色家园	9635158.2811054064505	293.4738051009008
旺海公府	14707862.637958652685	353.42812725553193
十华里	51914341.52017415419	179.99182703835575
陶然庭苑	44125474.842024991141	519.1401080535314
金冠里	123913031.817272470205	240.98041284648704
新都花园	7389307.563767595273	113.69066034716964
瑞德里	157711051.517329004098	273.7980517788487
晴景家园	300846252.02391055163	1500.3029192953625
怀庆里	14979378.817526304341	282.38960606726056
泰来嘉园	181210736.068603369395	807.8852488930078
风湖里	206411047.633553256921	1142.8051954393063
滨海智谛山	297647322.05575962151	817.8837731108404
华宁南里	176113031.044044191356	465.84498135657714
华亭丽园	250218916.814490560995	1316.4396257375104
颂禹里	120010908.369571297257	478.73765637784714
万科水晶城皓石园	5022932.795975469301	799.9938389086494
南华里	14374340.514382404075	375.0092603573051
心之筑汇颐花园	8648209.921668191231	493.6632658526965
天津湾海景文苑	11502858.2020118074283	775.5175543375888
桦林园	86711505.71739339352	216.23220077280675
瑞益园	219117002.74379883019	451.0482550491404
和瑞园	16299078.007635268603	507.8118671098369
惠森花园	8496294.254491242842	516.4255290110793
欣水园	5734669.515872538819	516.1905355888775
盈润园	197519950.590262695747	1985.780881382127
荣庆园	4928980.225507163885	393.0154948193026
金泰丽舍	438130581.78588077618	13156.85046843457
旭水蓝轩	188917181.001312417204	1558.242391774972
阅湖苑	158428635.55831936376	7102.633179022311
安德公寓	17995605.322967185949	645.1568635830703
益寿里	3817411.788049343032	244.94013975919924
风采里	343511970.649692969902	452.5637273405088
恒大山水城	334439842.02761806331	22476.83341461251
台北花园	62610769.24649333477	557.2351230085756
西园西里	16026052.289958904162	518.0023172919177
巨福新园	9536340.27218970853	604.6551309939663
福东北里	27106224.400958996839	367.6713436525679
淮兴园	132611332.844536432376	297.047923377186
伴山人家	415845088.18908661902	1186.6785524839254
津涞花园	12067742.533399678441	357.93624950234926
盛达园	144111784.208257617818	527.7074592774057
第六大道大洋嘉园	13593957.9141217840765	978.3579406939693
谊景村	15394978.566372455134	547.055128117092
富力桃园天域园	12522314.4535918915426	1588.096095214597
明筑轩	6899124.763725500987	481.6336972647101
天津大学新园村	233411134.137642688504	990.544909517458
贻成豪庭	1456044730.20025346648	1993.26211326169
奥林匹克花园玉兰苑	124816992.980924076313	366.03011882075776
紫云庭	16214180.015699876147	177.72751128237095
怀远里	9309072.080752525113	487.4231396317361
兴云里	92311228.95337084447	199.3269072961982
千吉花园	253510095.528108938941	690.4134288101944
